VN10210002445,Phường Thượng Thanh
VN10210002454,Xã Hoàng Lâu
VN10210002457,phường phú trung
VN10210002466,Phường Tân Hưng Thuận
VN10210002469,Phường Phan Chu Trinh
VN10210002472,phường An Khánh
VN10210002487,xã Hành Thuận
VN10210002493,Phường Phú Trung
VN10210002496,Phường An Phú
VN10210002499,phường hiệp bình phước
VN10210002502,Xã Đặng Xá
VN10210002505,phường tân kiểng
VN10210002508,phường trường thạnh
VN10210002514,Phường Bến Nghé
VN10210002517,Phường Thường Thạnh
VN10210002523,phường Tân Thới Hoà
VN10210002529,Phường 3
VN10210002532,Phường 9
VN10210002535,phường 14
VN10210002538,phường Bình Trưng Tây
VN10210002541,phường Bình Trị Đông A
VN10210002544,Phường Tân An
VN10210002550,Xã Bình Châu
VN10210002556,xã tân hiệp
VN10210002565,phường bình trị đông
VN10210002568,Xã Tân Phú
VN10210002571,Phường Lê Lợi
VN10210002574,xã trực thanh
VN10210002577,phường 3
VN10210002589,xã đồng tiến
VN10210002592,Phường Tân Thới Nhất
VN10210002595,Phường 11
VN10210002598,Xã Hố Nai 3
VN10210002601,Phường Bình Hưng Hòa A
VN10210002607,Phường 10
VN10210002610,Phường Hiệp Phú
VN10210002619,Phường 12
VN10210002622,Phường Vĩnh Tuy
VN10210002625,Xã Phước Kiển
VN10210002628,phường Linh Trung
VN10210002631,phường An Hoà
VN10210002634,Phường 13
VN10210002637,phường Phúc Thắng
VN10210002640,Phường Hà Cầu
VN10210002643,phường Bắc Lý
VN10210002646,phường Hiệp Bình Phước
VN10210002652,Phường Đông Hòa
VN10210002655,phường Nghi Tân
VN10210002661,Phường 7
VN10210002664,Phường An Lạc
VN10210002667,phường 8
VN10210002670,Phường Thạnh Lộc
VN10210002673,phường 5
VN10210002676,xã tân bình
VN10210002679,xã Bà Điểm
VN10210002688,xã trung An
VN10210002691,phường 4
VN10210002706,Phường An Thới
VN10210002712,Phường Thắng Lợi
VN10210002715,phường Yên Hòa
VN10210002718,phường 12
VN10210002724,Phường Cổ Nhuế 1
VN10210002727,Xã Hiếu Phụng
VN10210002736,Phường Anh Dũng
VN10210002742,Phường 13
VN10210002748,Thị trấn D'Ran
VN10210002751,xa Ro Men
VN10210002754,phường phú mỹ
VN10210002757,Phường III
VN10210002760,Xã Châu Hưng A
VN10210002766,Phường Tân Phú
VN10210002769,Phường 24
VN10210002772,Phường Yết Kiêu
VN10210002775,Phường Thanh Lương
VN10210002778,Phường Tân Thuận Tây
VN10210002781,Phường 3
VN10210002787,Phường Thuận An
VN10210002790,xã Phước Thạnh
VN10210002793,Phường Phú Thọ Hòa
VN10210002796,Xã Minh Phú
VN10210002799,Phường An Khánh
VN10210002802,Phường Trung Hòa
VN10210002808,xã Phước Vinh
VN10210002811,Phường 4
VN10210002814,Phường Thảo Điền
VN10210002820,phường Tân Hưng
VN10210002829,Phường lê hồng phong
VN10210002832,phường Bình Chiểu
VN10210002835,Xã Bình Yên
VN10210002838,Xã vô tranh
VN10210002841,Phường Bình Hưng hoà A
VN10210002844,phường Phúc Thắng
VN10210002850,phường 2
VN10210002862,Phường 5
VN10210002865,Phường Thảo Điền
VN10210002871,phường 6
VN10210002877,Xã Hữu Định
VN10210002889,phường Phú Thạnh
VN10210002895,Phường Phước Hiệp
VN10210002901,Xã Ea Tân
VN10210002907,phường 16
VN10210002913,xã Phước Kiển
VN10210002919,Phường Bình Hưng Hòa B
VN10210002922,phường 7
VN10210002925,phường Phước Long B
VN10210002928,phường 12
VN10210002931,Phường Phú Thọ Hòa
VN10210002934,Phường Phước Nguyên
VN10210002937,phường 5
VN10210002943,xã Bích Hoà
VN10210002946,Phường 25
VN10210002952,phường 11
VN10210002955,Xã Hoàng An
VN10210002961,phường Đông Ngàn
VN10210002964,xã bình chánh
VN10210002970,Phường Trung Văn
VN10210002973,Phường Phương Sài
VN10210002976,phường Phú Cường
VN10210002979,Thị trấn Ea Knốp
VN10210002985,Phường 15
VN10210002988,Phường Phú Khương
VN10210002994,Xã Đông Thạnh
VN10210002997,phường núi sam
VN10210003000,Phường Mỹ Long
VN10210003003,Thị trấn Vĩnh Viễn
VN10210003006,Phường 16
VN10210003009,phường trung thành
VN10210003012,Phường Quỳnh Mai
VN10210003021,Xã An Đồng
VN10210003027,Xã Sơn Hà
VN10210003030,phường Yên Hòa
VN10210003033,Phường Lạc Đạo
VN10210003036,phường 13
VN10210003039,Phường Linh Tây
VN10210003042,Phường Đông Hoà
VN10210003048,Phường 5
VN10210003051,phường đằng giang
VN10210003057,Phường Xuân Đỉnh
VN10210003060,Xã Suối Cát
VN10210003069,Phường Mỹ Long
VN10210003075,Phường Tân Hưng
VN10210003084,Phường 3
VN10210003090,xã Tân Hải
VN10210003096,Phường 12
VN10210003102,xã Long Điền
VN10210003111,Xã Suối Cát
VN10210003114,Phường Đức Long
VN10210003126,Xã Thanh Liệt
VN10210003135,Phường 11
VN10210003141,thị trấn tam đường
VN10210003144,Phường 7
VN10210003147,Xã Đại Đồng
VN10210003159,Phường Linh Trung
VN10210003162,phường Tân Thới Nhất
VN10210003168,Phường Khương Trung
VN10210003171,Phường An Lạc A
VN10210003177,Phường 6
VN10210003186,Phường Nguyễn Thái Học
VN10210003189,phường 3
VN10210003195,Phường Long Bình
VN10210003201,Xã Ninh Thắng
VN10210003204,phường Linh Trung
VN10210003207,Phường 15
VN10210003210,thị trấn long thành
VN10210003213,Phường Văn Miếu
VN10210003219,Phường Tân Thuận Tây
VN10210003222,Phường Mỹ Hòa
VN10210003225,Phường Trương Định
VN10210003228,xã thanh phước
VN10210003231,phường tân hưng
VN10210003234,phường 25
VN10210003237,Phường Hải Tân
VN10210003246,Phường 4
VN10210003249,phường 4
VN10210003255,xã Cát Quế
VN10210003258,phường 5
VN10210003267,xã Lương Phong
VN10210003273,Phường 14
VN10210003276,xã Phước Kiển
VN10210003279,Phường Phước Mỹ
VN10210003282,xã Thạch Hòa
VN10210003285,xã Tân Tiến
VN10210003288,xã Quảng Đông
VN10210003297,xã thuận hạnh
VN10210003300,Phường 5
VN10210003303,Thị Trấn Sịa
VN10210003306,xã Văn Tố
VN10210003318,Thị trấn D'Ran
VN10210003321,Phường Đằng Lâm
VN10210003324,phường 12
VN10210003330,phường 12
VN10210003333,phường 25
VN10210003339,Phường 1
VN10210003342,Phường Phước Long B
VN10210003345,Phường Hiệp Thành
VN10210003348,Xã Sơn Lộc
VN10210003351,Phường Trung Mỹ Tây
VN10210003354,Phường Vĩnh Nguyên
VN10210003357,Phường Đa Kao
VN10210003360,xã Sơn Phú
VN10210003363,Phường Tân Thới Nhất
VN10210003372,phường Phú Thuận
VN10210003384,Phường 15
VN10210003387,phường An Khê
VN10210003390,Xã Cư ÊBur
VN10210003393,Phường Hòa Cường Nam
VN10210003396,Phường Tân Thới Nhất
VN10210003399,phường 15
VN10210003402,phường Võ Thị Sáu
VN10210003405,Xã Hòa Sơn
VN10210003408,phường Tân Thới Hiệp
VN10210003411,Phường 14
VN10210003414,phường hội thương
VN10210003417,Phường Hiệp Bình Phước
VN10210003420,phường Long Hưng
VN10210003423,xã Yên Trung
VN10210003426,Phường 18
VN10210003429,Phường 15
VN10210003432,Phường 7
VN10210003435,xã tây hiếu
VN10210003438,phường trần hưng đạo
VN10210003441,Phường 5
VN10210003444,Xã Tân Long
VN10210003450,Phường Nhân Chính
VN10210003453,Xã Hòa Bình
VN10210003456,Phường An Khánh
VN10210003465,xã Phú Lập
VN10210003468,phường 22
VN10210003471,Phường Phú Thuận
VN10210003474,Xã Nhựt Ninh
VN10210003477,Phường 6
VN10210003480,Phường Tân Phú
VN10210003483,phường tăng Nhơn Phú b
VN10210003486,phường 6
VN10210003489,phường hiệp thành
VN10210003492,Thị trấn Minh Lương
VN10210003495,phường Thới an
VN10210003498,Phường Tân Phong
VN10210003501,phường Yên Hòa
VN10210003504,Phường Khâm Thiên
VN10210003507,xã Vĩnh Lộc B
VN10210003513,phường Long Thạnh Mỹ
VN10210003516,Phường Võ Thị Sáu
VN10210003519,phường láng tròn
VN10210003528,phường 13
VN10210003534,Xã Phước Kiển
VN10210003537,Xã Tân Hợp
VN10210003540,phường Bình Hưng
VN10210003543,phường Bình Thuận
VN10210003555,phường 11
VN10210003558,phường Hiệp bình chánh
VN10210003564,phường tam phú
VN10210003573,Xã Hố Nai 3
VN10210003576,phường bình thọ
VN10210003579,phường Phú Thạnh
VN10210003585,Xã Hiền Giang
VN10210003588,Phường 14
VN10210003591,Xã Phú Xuân
VN10210003597,Phường 10
VN10210003600,Phường Tân Quý
VN10210003606,Phường 7
VN10210003609,Xã Tân Trường
VN10210003615,Phường Phú Thuận
VN10210003621,xã mỹ lợi B
VN10210003630,Phường 7
VN10210003633,phường 4
VN10210003639,Phường 1
VN10210003642,xã Hòa Hiệp
VN10210003645,Phường Hưng Lợi
VN10210003648,Phường Tăng Nhơn Phú A
VN10210003651,Phường 7
VN10210003657,Phường Bình Trị Đông A
VN10210003660,Phường An Mỹ
VN10210003666,phường Mỹ Đình 2
VN10210003669,xã Phước Thiền
VN10210003672,Phường Mai Dịch
VN10210003678,phường 3
VN10210003681,Phường Hiệp Thành
VN10210003687,phường Quyết Thắng
VN10210003690,Phường 11
VN10210003693,phường 13
VN10210003696,xã Bà Điểm
VN10210003705,Phường Mỹ Xuân
VN10210003708,Xã mỹ hạnh bắc
VN10210003711,xã Bình An
VN10210003717,Phường 8
VN10210003720,Phường Xuân Đỉnh
VN10210003726,Xã Cửa Dương
VN10210003729,xã Xuân Ninh
VN10210003732,Phường Tân Mai
VN10210003735,phường Tân Phước
VN10210003738,xã vĩnh lộc b
VN10210003741,Phường Vĩnh Phú
VN10210003744,xã Hòa khánh tây
VN10210003750,Phường Đống Đa
VN10210003753,Phường Tân Phú
VN10210003756,Phường 1
VN10210003759,phường 11
VN10210003765,phường 2
VN10210003771,Xã Xuân Quế
VN10210003780,xã Mỹ Hiệp
VN10210003783,Phường Tràng Tiền
VN10210003786,xã Long Phước
VN10210003789,phường phú mỹ
VN10210003792,phường 9
VN10210003798,xã Đại đồng
VN10210003804,Phường Trúc Bạch
VN10210003807,Phường Ninh Thủy
VN10210003810,phường 1
VN10210003813,phường an phú
VN10210003816,Phường An Khánh
VN10210003819,phường 11
VN10210003822,xã long khánh
VN10210003828,Phường An Lạc A
VN10210003834,xã Bù Nho
VN10210003837,thị trấn Long Điền
VN10210003840,Xã Vĩnh Hòa Hiệp
VN10210003843,Phường 22
VN10210003846,xã xuân lộc
VN10210003849,phường an bình
VN10210003852,Phường Tân Quy
VN10210003858,xã Ninh sở
VN10210003864,Phường Cam Nghĩa
VN10210003867,Phường 16
VN10210003870,xã Nhựt Chánh
VN10210003873,phường Hùng Vương
VN10210003882,phường linh tây
VN10210003885,Phường 10
VN10210003888,phường 9
VN10210003891,xã tân quý tây
VN10210003897,Phường Vạn Thạnh
VN10210003903,xã Thường Tân
VN10210003906,Phường Láng Hạ
VN10210003909,Phường 22
VN10210003912,Phường 16
VN10210003915,Phường Bình Chuẩn
VN10210003927,phường 5
VN10210003930,Phường 12
VN10210003933,Phường 9
VN10210003936,Phường Tân Thới Hoà
VN10210003939,Phường 5
VN10210003942,xa Xuan Giang
VN10210003948,Phường 25
VN10210003954,phường 14
VN10210003960,Phường Bình Hưng
VN10210003963,Phường 13
VN10210003966,Phường 1
VN10210003975,Phường Chánh Phú Hòa
VN10210003984,Phường 3
VN10210003990,Xã Liên Sơn
VN10210004008,Xã Long Châu
VN10210004011,Phường 3
VN10210004014,Phường Thanh Bình
VN10210004017,Phường Phan Chu Trinh
VN10210004020,Phường Xương Huân
VN10210004023,Phường Đông Hải 1
VN10210004035,xa Ninh sở
VN10210004038,Thị trấn Trần Đề
VN10210004044,Phường Cầu Tre
VN10210004053,Phường Giáp Bát
VN10210004056,Phường Xuân Đỉnh
VN10210004059,Phường 17
VN10210004062,Phường 6
VN10210004068,Phường Ô Chợ Dừa
VN10210004071,Phường Bình Hòa
VN10210004074,Xã Xuân Thới Thượng
VN10210004077,Phường Trần Phú
VN10210004080,Phường 2
VN10210004083,Xã Xuân Thới Thượng
VN10210004086,Xã Hòa Thạch
VN10210004089,Phường Trường Thọ
VN10210004098,phường 7
VN10210004101,phường 3
VN10210004104,Phường 13
VN10210004107,phường an lạc
VN10210004119,xã suối tân
VN10210004121,Phường 26
VN10210004124,xã Thanh Phước
VN10210004130,thị trấn Văn Điển
VN10210004133,Phường Hàng Mã
VN10210004136,Phường Phú Hữu
VN10210004145,phường Vị Xuyên
VN10210004148,phường An Khánh
VN10210004160,Phường Đa Kao
VN10210004163,phường Phú thọ hoà
VN10210004172,Xã Văn Xá
VN10210004181,xã Hát Môn
VN10210004184,Phường Phú Lợi
VN10210004187,Phường 8
VN10210004193,Phường Bình Trưng Tây
VN10210004198,xã an Hải
VN10210004201,Phường 12
VN10210004210,phường Phú Diễn
VN10210004213,Phường Thống Nhất
VN10210004216,phường 6
VN10210004219,phường bình trị đông A
VN10210004222,Phường 8
VN10210004225,Phường 13
VN10210004228,Phường 10
VN10210004231,phường trương quang trọng
VN10210004234,thị trấn Phú Hòa
VN10210004237,Phường Láng Thượng
VN10210004243,phường Tân Thới Hiệp
VN10210004246,Xã Phúc Thành
VN10210004249,Phường 1
VN10210004252,phường 1
VN10210004258,phường tân phú
VN10210004261,Phường Tân Quý
VN10210004264,Xã Hiệp Cường
VN10210004267,Phường Thới An
VN10210004270,Phường Tây Mỗ
VN10210004273,Xã Hòa Phú
VN10210004276,Thị trấn Vĩnh Viễn
VN10210004282,Phường Tân Hiệp
VN10210004294,Phường 9
VN10210004300,PHƯỜNG BÌNH HÒA
VN10210004303,Phường 28
VN10210004306,xã Tân Phú Trung
VN10210004315,Phường 1
VN10210004318,Phường Tam Bình
VN10210004321,Phường Tân Thạnh
VN10210004324,phường 7
VN10210004327,Phường Trung Hòa
VN10210004330,Phường An Phú
VN10210004333,Phường Hợp Đức
VN10210004336,phường 11
VN10210004339,xã Cô Tô
VN10210004342,Phường Yên Nghĩa
VN10210004348,phường 6
VN10210004351,Phường Bình Trị Đông
VN10210004357,Phường 10
VN10210004360,Phường III
VN10210004363,Xã Lộc Quảng
VN10210004366,Phường 13
VN10210004372,Xã Bình Ngọc
VN10210004375,Phường Thạnh Lộc
VN10210004378,Xã Phong Hòa
VN10210004381,Phường 25
VN10210004384,xã Phước Sang
VN10210004387,phường An Lạc
VN10210004390,phường Tân Thới Hiệp
VN10210004399,Phường 25
VN10210004402,Phường Tân Thới Hòa
VN10210004405,Xã Bàu Đồn
VN10210004408,phường bình thuận
VN10210004411,Phường 4
VN10210004414,xã Trung Hoà
VN10210004420,phường tân hưng
VN10210004426,Phường Hòa Thuận Tây
VN10210004429,Phường An Phú Đông
VN10210004435,xã Thụy Hòa
VN10210004438,Phường 6
VN10210004444,Phường 4
VN10210004453,Phường Chánh Phú Hòa
VN10210004456,Phường Tân Bình
VN10210004459,Xã Phú Thành A
VN10210004471,phường khắc niệm
VN10210004474,Xã Tân Hạnh
VN10210004480,Phường phước long b
VN10210004483,Xã Yên Thắng
VN10210004486,Phường 3
VN10210004495,Phường 11
VN10210004498,phường Đông Vệ
VN10210004501,xã an nhơn
VN10210004504,Phường 12
VN10210004507,Phường Phú Thượng
VN10210004510,xã chuyên Mỹ
VN10210004513,Phường Phạm Ngũ Lão
VN10210004516,Phường Cầu Kho
VN10210004519,xã Hưng Trung
VN10210004522,Phường 10
VN10210004525,Xã Khánh Hà
VN10210004528,Phường 24
VN10210004531,Phường 4
VN10210004534,Phường Đại Kim
VN10210004543,Phường Thịnh Liệt
VN10210004546,"Phường Hiệp An,"
VN10210004549,Xã Thới Thạnh
VN10210004552,phường Đakao
VN10210004555,Phường Thụy Phương
VN10210004561,"Phường Khương Đình, "
VN10210004564,Phường Tân Hòa
VN10210004573,xã phước long thọ
VN10210004582,Phường Nhân Chính
VN10210004585,Phường  Văn Quán
VN10210004588,phường Linh Xuân
VN10210004597,xã cam phước tây
VN10210004603,Phường Hoàng Văn Thụ
VN10210004606,phường 2
VN10210004609,phường Long bình
VN10210004612,xã Hoằng Lộc
VN10210004615,Phường Dịch Vọng Hậu
VN10210004618,Phường Xuân Đỉnh
VN10210004621,thị trấn Cổ Lễ
VN10210004624,xã đa Phước
VN10210004627,"Phường 5,"
VN10210004630,Phường vĩnh nguyên
VN10210004642,Phường Đại Kim
VN10210004645,Phường Phú Trung
VN10210004648,xã Bình Mỹ
VN10210004651,phường phước long b
VN10210004654,Xã Quảng Lưu
VN10210004657,Xã Đồng lạc
VN10210004663,phường 12
VN10210004666,Phường An Phú
VN10210004672,xã Tam Hiệp
VN10210004675,Phường Tân Thới Nhất
VN10210004678,Phường 15
VN10210004681,Phường Tân Tạo
VN10210004684,xã Đông Quang
VN10210004687,Phường Khương Thượng
VN10210004690,Xã An Phước
VN10210004702,Xã Vân Nội
VN10210004705,Phường Khương Thượng
VN10210004711,Phường 9
VN10210004720,Xã Thới Tam Thôn
VN10210004723,Xã Minh Thành
VN10210004735,Phường 13
VN10210004738,Phường 4
VN10210004741,Phường Xuân Phú
VN10210004744,Xã Tân Xuân
VN10210004750,xã Thân Cửu Nghĩa
VN10210004753,Phường 10
VN10210004756,Phường 4
VN10210004759,Phường 24
VN10210004762,phường 2
VN10210004765,phường Phú Thạnh
VN10210004768,Phường Dương Nội
VN10210004771,Phường Long Bình
VN10210004777,xã bình hưng
VN10210004780,Phường 13
VN10210004786,Phường Tân Quý
VN10210004795,Phường Thạnh Mỹ Lợi
VN10210004801,Phường Bình Trưng Tây
VN10210004804,Phường ĐaKao
VN10210004807,Phường 25
VN10210004813,Phường Sông Cầu
VN10210004816,Phường 2
VN10210004819,phường 9
VN10210004822,Phường Phú Đô
VN10210004834,xã thạnh phú
VN10210004846,Phường 4
VN10210004849,Phường quang trung
VN10210004852,Phường Phú Thạnh
VN10210004864,phường 6
VN10210004867,Phường Cửa Nam
VN10210004870,Phường Ô Chợ Dừa
VN10210004873,Phường 1
VN10210004876,Xã Thạnh Hoà
VN10210004879,Phường Vĩnh phước
VN10210004882,Phường Bến Thành
VN10210004885,phường long bình
VN10210004888,Phường 5
VN10210004891,Phường yên phụ
VN10210004894,Phường Phạm Đình Hổ
VN10210004900,Phường La Khê
VN10210004906,Phường Phú Mỹ
VN10210004909,phường Bắc Lý
VN10210004912,phường Lê Lợi
VN10210004915,"phường thới an,"
VN10210004924,thị trấn Vĩnh Thạnh
VN10210004927,Phường 3
VN10210004936,Phường Tân Tạo A
VN10210004942,phường 13
VN10210004945,xã lão hộ
VN10210004948,Phường 7
VN10210004954,Phường Quảng Phú
VN10210004957,Phường Tân Tạo
VN10210004960,phường an phú
VN10210004972,xẫ đồng sơn
VN10210004975,phường7
VN10210004984,phường Hoàng Văn Thụ
VN10210004987,Phường Hiệp Bình Phước
VN10210004990,phường Xuân La
VN10210004993,Phường 16
VN10210005005,Phường 9
VN10210005008,Phường Phước Kiển
VN10210005017,xã Tân Mỹ
VN10210005026,Phường 3
VN10210005029,Phường Tân Tạo
VN10210005032,Xã Cổ Loa
VN10210005035,phường 11
VN10210005038,Phường Da Kao
VN10210005041,Phường 7
VN10210005047,phường phong châu
VN10210005053,Xã Xuân Thới Thượng
VN10210005056,Phường Bình Trị Đông
VN10210005059,phường Tân Thới Hiệp
VN10210005062,phường bình trị đông b
VN10210005065,thị trấn sông vệ
VN10210005068,thị trấn đông hưng
VN10210005071,Phường 12
VN10210005074,Xã Tiên Lãng
VN10210005086,phường Mỹ Bình
VN10210005089,Xã thạch khôi
VN10210005101,phường hiệp bình phước
VN10210005110,xã hai bối
VN10210005116,xã Đức Lập Hạ
VN10210005122,Phường Bạch Đằng
VN10210005131,Thị trấn mỹ thọ
VN10210005134,phường Phú Thứ
VN10210005137,Xã  Quảng Tiến
VN10210005140,Phường Đồng Hòa
VN10210005143,Phường Khương Đình
VN10210005152,phường 16
VN10210005155,Phường An Khánh
VN10210005158,"xã Đắk Ha,"
VN10210005161,Xã Phước Kiển
VN10210005164,Phường 11
VN10210005167,Phường Cô Giang
VN10210005170,Xã Tân Xuân
VN10210005173,Thị trấn Yên Viên
VN10210005179,Thị trấn Hoàn Lão
VN10210005185,Phường Ngọc Thuỵ
VN10210005191,phường tân thịnh
VN10210005194,Phường La Khê
VN10210005197,Phường 13
VN10210005200,Phường Xuân Tảo
VN10210005203,xã Long Hậu
VN10210005209,xã Tân Hiệp
VN10210005215,Phường 4
VN10210005218,xã Xuân Phú
VN10210005221,phường 8
VN10210005227,Phường Tân Định
VN10210005236,xã Thịnh Đức
VN10210005245,xã Nhơn Đức
VN10210005252,phường Hưng Dũng
VN10210005255,Xã Bình Hưng
VN10210005258,Xã Đa Tốn
VN10210005264,Phường 2
VN10210005282,Phường 14
VN10210005285,Phường Vĩnh Tuy
VN10210005288,Phường Bến Thành
VN10210005294,Xã Dương Tơ
VN10210005297,Phường Đằng Lâm
VN10210005300,phường thuận giao
VN10210005306,Phường 1
VN10210005309,xã Phước trung
VN10210005315,phường Thọ Xương
VN10210005318,Phường Thành Tô
VN10210005321,phường Tân Thới Hiệp
VN10210005324,Xã Phong Phú
VN10210005330,Phường Trung Văn
VN10210005333,Phường Hoà Xuân
VN10210005336,Phường Phương Liệt
VN10210005339,Phường Láng Thượng
VN10210005345,phường Tân Thới Hiệp
VN10210005348,Phường Hòa Mạc
VN10210005354,xã cư kty
VN10210005357,Phường Mộ Lao
VN10210005360,phường hiệp bình phước
VN10210005363,phường hiệp phú
VN10210005366,xã Bình Thới
VN10210005375,phường 15
VN10210005384,Phường Láng Hạ
VN10210005396,phường 19
VN10210005399,Phường 4
VN10210005402,Phường 21
VN10210005405,xã Vĩnh Phương
VN10210005411,xã Tô Hiệu
VN10210005417,xã Gia Hòa 1
VN10210005432,xã Tả Thanh Oai
VN10210005438,xã Thới Tam Thôn
VN10210005441,phường 8
VN10210005444,phường an bình
VN10210005447,Phường 11
VN10210005450,Phường Phú Trung
VN10210005453,Phường Tân Đông Hiệp
VN10210005459,phường Hòa phát
VN10210005465,Xã bắc hồng
VN10210005468,Phường 15
VN10210005471,phường 26
VN10210005480,Phường Phạm Ngũ Lão
VN10210005483,xã An Khánh
VN10210005492,Xã Thúy Sơn
VN10210005495,xã Phong Phú
VN10210005498,Phường Phạm Ngũ Lão
VN10210005501,thị trấn phùng
VN10210005504,Phường 13
VN10210005510,Phường 5
VN10210005513,Thị trấn Liên Hương
VN10210005516,xã thạnh Phú
VN10210005519,Xã Hương Sơn
VN10210005522,phường Hoà Hải
VN10210005525,Phường 2
VN10210005528,Phường Mai Dịch
VN10210005531,Phường Tân Hòa
VN10210005534,Phường Tây Mỗ
VN10210005546,phường Hiệp bình chánh
VN10210005549,phường hiệp thành
VN10210005555,Thị trấn Vĩnh Thạnh Trung
VN10210005558,Phường Dương Nội
VN10210005561,Phường Thụy Phương
VN10210005564,phường 7
VN10210005567,phường tân mai
VN10210005570,Phường Thanh Bình
VN10210005573,phường bình thọ
VN10210005579,Phường Mai Dịch
VN10210005588,Xã Ninh Dân
VN10210005594,Phường Trung Văn
VN10210005612,Xã Nghĩa Kỳ
VN10210005615,Phường Thụy Khuê
VN10210005627,Phường Tân Tạo
VN10210005630,Xã Hòa Hiệp Nam
VN10210005633,phường Tân Định
VN10210005636,Phường Thụy Khuê
VN10210005639,Phường Phú Lợi
VN10210005642,Xã Ninh Hiệp
VN10210005648,phường 7
VN10210005651,Phường Dịch Vọng Hậu
VN10210005657,phường Vũ Ninh
VN10210005660,Phường Vĩnh Hoà
VN10210005663,Phường La Khê
VN10210005664,Phường Gia Cẩm
VN10210005665,Phường 11
VN10210005680,phường long bình
VN10210005683,phường 26
VN10210005686,phường tiến thành
VN10210005689,phường Phú Tân
VN10210005692,xã ngũ lão
VN10210005695,Phường tân thới hòa
VN10210005704,Xã Bình Hưng
VN10210005710,Phường Tân Thành
VN10210005728,p. Tân Biên
VN10210005734,xã liên hợp
VN10210005737,Xã Bình Đức
VN10210005740,Xã Bắc Phong
VN10210005761,Phường 16
VN10210005764,Phường Đakao
VN10210005773,Phường 13
VN10210005779,phường Ngô Mây
VN10210005782,Phường Bình Chuẩn
VN10210005794,Phường Thanh Bình
VN10210005803,Phường Vĩnh Lợi
VN10210005809,thị trấn Yên Châu
VN10210005812,Phường 13
VN10210005815,Phường Lộc Vượng
VN10210005818,Phường 11
VN10210005824,Phường bình chiểu
VN10210005827,Phường Kiến Hưng
VN10210005830,Phường 14
VN10210005836,Xã Tân Lập
VN10210005839,xã an bình
VN10210005842,Phường 2
VN10210005848,Phường Hưng Thạnh
VN10210005851,Xã Thanh Nguyên
VN10210005854,Thị trấn Mường Tè
VN10210005857,Phường Thạnh Mỹ Lợi
VN10210005860,Phường 9
VN10210005863,thị trấn Đông Khê
VN10210005869,phường Kinh Dinh
VN10210005875,Xã Tân Lộc
VN10210005878,phường An Khánh
VN10210005881,xã ngũ lão
VN10210005887,phường Suối Hoa
VN10210005890,Xã Mai Lâm
VN10210005893,phường Tân Sơn
VN10210005914,phường 14
VN10210005920,Phường 14
VN10210005926,phường Vĩnh Phú
VN10210005932,xã Suối Nghệ
VN10210005937,phường Bình Trị Đông B
